97,-85,39,2.239453077316284,-5.19189453125,-0.9953125119209291,16,59,-11,-3.8759765625,7.718457221984862,-2.7562501430511475,1
74,-36,94,1.119726538658142,-6.3929686546325675,-0.6220703125,-30,98,-33,-4.172656536102295,7.6753907203674325,-1.7896484136581419,1
57,13,125,0.0,-7.809375286102295,0.7704101800918579,-49,104,-41,-4.13916015625,7.4217777252197275,-0.4354492127895355,1
28,48,123,-1.4499024152755735,-9.412402153015137,3.13427734375,10,69,-34,-3.1486327648162837,10.302441596984863,1.0048828125,1
34,45,100,-3.27783203125,-11.89111328125,6.5030274391174325,41,26,23,-3.641504049301148,15.991992950439453,1.6604492664337158,1
37,34,47,-2.430859327316284,-10.9580078125,5.158398628234863,52,-3,128,-3.952539205551148,17.317480087280273,0.8134765625,1
7,23,14,-3.4931640625,-11.02500057220459,7.287793159484862,45,1,213,-4.177441596984863,16.872461318969727,-0.2918945252895355,1
-30,-21,12,-3.349609375,-9.551172256469727,6.0819334983825675,17,33,274,-3.3974609375,15.518261909484865,-1.4546874761581419,1
-61,-31,4,-2.87109375,-9.096582412719727,4.124804973602295,-41,67,323,-2.359081983566284,12.1064453125,-1.6843750476837158,1
-26,-15,-20,-2.115039110183716,-9.35498046875,2.665332078933716,-27,79,334,0.26318359375,8.043848037719728,-1.0048828125,1
-36,-15,3,-2.378222703933716,-8.981738090515137,2.3255860805511475,-30,71,308,3.1725585460662837,4.560254096984863,-0.607714831829071,1
-11,-12,0,-2.119824171066284,-9.201855659484863,1.6748046875,-3,47,257,5.100976467132568,2.004980564117432,0.11484375596046448,1
24,-1,0,-3.1486327648162837,-8.953027725219727,1.6125977039337158,40,31,191,5.62255859375,0.095703125,0.14833985269069672,1
-19,-18,13,-3.5553710460662837,-8.048632621765138,1.98583984375,102,22,107,5.703906536102295,-3.1199219226837163,-0.607714831829071,1
-42,-26,8,-3.99560546875,-8.268750190734862,2.48828125,140,12,-3,4.42626953125,-3.7707033157348633,-1.4738281965255735,1
-54,-44,2,-4.249218940734863,-7.043750286102295,4.751660346984863,158,3,-133,1.4259766340255735,-3.3639647960662837,-1.957129001617432,1
-101,-79,16,-3.5027344226837163,-7.7471680641174325,4.311425685882568,142,-9,-257,-1.6221679449081419,-1.6843750476837158,-1.6365234851837158,1
131,-69,-375,-4.28271484375,0.32539063692092896,0.0478515625,142,-43,-363,-4.306640625,2.124609470367432,0.39716798067092896,1
1,-39,-20,-1.899707078933716,-11.273828506469727,0.6172851920127869,36,-65,-384,-3.37353515625,18.480274200439453,-1.7609375715255735,1
37,-53,-198,-3.856836080551148,24.543066024780273,0.3062500059604645,-20,-36,-186,-3.5218751430511475,37.295509338378906,-5.8857421875,1
23,-22,7,-5.545996189117432,-11.771484375,1.4929687976837158,17,-13,87,1.201074242591858,31.59638786315918,-5.9862303733825675,1
3,-10,0,-3.6989259719848633,-9.35498046875,1.923632860183716,-21,26,254,1.8135741949081419,19.33203125,-3.0050780773162837,1
0,8,1,-1.4738281965255735,-8.957812309265137,1.244140625,-68,46,312,1.2824219465255735,8.307031631469728,-1.6891602277755735,1
27,29,-5,-1.5934571027755735,-8.795117378234862,1.6078125238418581,-55,42,278,1.2919921875,-0.6029297113418579,-1.239355444908142,1
9,20,-14,-2.043261766433716,-7.527050971984862,2.335156202316284,-32,57,174,2.6318359375,-5.014843940734863,-1.5695313215255735,1
-7,3,-25,-2.0145509243011475,-7.46484375,3.1486327648162837,-16,61,35,3.2108399868011475,-8.259180068969728,-0.25361329317092896,1
-37,-20,-6,-2.2298829555511475,-6.9671874046325675,2.8041017055511475,85,14,-135,1.2106446027755735,-7.2542967796325675,0.08134765923023224,1
-52,-30,19,-2.0576171875,-8.53671932220459,2.627050876617432,120,-58,-284,-2.244238376617432,-2.789746046066284,-0.31103515625,1
-43,-28,13,-1.2584961652755735,-9.383691787719727,2.426074266433716,51,-105,-380,-5.254101753234863,3.18212890625,2.000195264816284,1
0,-13,8,-1.33984375,-11.388671875,1.5360351800918581,32,-136,-418,-9.053515434265137,19.236328125,-1.923632860183716,1
-6,3,34,-2.8615233898162837,-13.2548828125,0.669921875,-35,-109,-199,-13.307519912719727,39.908203125,-3.6271483898162837,1
-33,11,24,-2.550488233566284,-11.580078125,1.1819336414337158,18,-99,62,-4.28271484375,26.19873046875,-0.44501954317092896,1
-60,14,-3,-1.5360351800918581,-10.709179878234863,0.21533203125,-45,-101,142,-1.7896484136581419,11.36474609375,0.78955078125,1
-39,37,-30,-1.052734375,-10.7666015625,-0.41630861163139343,-79,-111,112,-1.12451171875,4.009961128234863,-0.74169921875,1
12,65,-51,-1.8135741949081419,-10.938867568969727,-1.071874976158142,-57,-119,50,-0.9091796875,2.603125095367432,-2.579199314117432,1
22,70,-67,-2.028906345367432,-10.0966796875,-1.26806640625,-58,-98,-15,0.37324219942092896,1.74658203125,-2.622265577316284,1
36,65,-56,-1.272851586341858,-9.091796875,-1.9188476800918581,-7,-66,-98,0.31103515625,4.526757717132568,-2.698828220367432,1
17,53,-44,-0.01914062537252903,-8.311816215515138,-2.717968702316284,-40,-36,-148,0.45458984375,7.3165040016174325,-0.3062500059604645,1
32,51,-34,0.74169921875,-9.02001953125,-2.650976657867432,-118,1,-153,-1.225000023841858,11.283398628234865,1.368554711341858,1
44,54,-32,0.7225586175918579,-8.97216796875,-2.143749952316284,-146,21,-138,-3.5745117664337163,11.12070369720459,3.4309570789337163,1
11,43,-42,0.06220703199505806,-11.84326171875,-0.09091796725988388,-53,18,-87,-6.31640625,11.00107479095459,4.986133098602295,1
-34,16,-99,0.2583984434604645,-15.465625762939453,1.033593773841858,32,-8,-38,-5.330664157867432,10.733105659484863,6.2159180641174325,1
-56,0,-179,1.4164062738418581,-17.590234756469727,2.411718845367432,15,-16,-5,-3.7419922351837163,10.412500381469727,4.009961128234863,1
-29,5,-234,3.2634766101837163,-16.685840606689453,2.6318359375,-3,-10,0,-2.8998048305511475,10.680468559265137,3.6845703125,1
-55,9,1,2.521777391433716,0.32539063692092896,0.04306640848517418,-45,-1,3,-1.7513672113418581,10.699609756469727,3.0912110805511475,1
7,32,0,2.722754001617432,0.05742187798023224,0.3875976502895355,-58,-1,10,-1.8709961175918581,9.45068359375,2.8615233898162837,1
8,56,-290,3.895117282867432,-4.632031440734863,1.024023413658142,-51,-7,18,-1.7752929925918581,8.546289443969728,3.3017578125,1
33,59,-249,3.5888671875,-0.5933594107627869,0.3349609375,-26,-15,18,-2.201171875,7.330859661102295,3.2586915493011475,1
-6,48,-174,3.1199219226837163,3.703711032867432,-0.8900390863418579,-3,-22,11,-2.574414014816284,6.852344036102295,3.249121189117432,1
-74,33,-80,3.6989259719848633,4.943066596984863,-1.6748046875,24,-24,5,-2.94287109375,6.378613471984862,3.0242187976837163,1
-124,18,55,1.933203220367432,6.9576172828674325,-1.7896484136581419,39,-13,-1,-2.9763672351837163,7.05810546875,3.1486327648162837,1
-206,-22,224,-2.162890672683716,4.033886909484863,-1.3733398914337158,27,4,-5,-2.5887696743011475,7.0628905296325675,3.42138671875,1
-198,-78,361,-4.933495998382568,-3.057714939117432,-1.3063477277755735,4,9,-11,-3.3639647960662837,8.44101619720459,4.23486328125,1
-82,-76,383,2.555273532867432,-16.728906631469727,1.9666992425918581,-19,-9,-15,-4.517187595367432,9.64208984375,6.9193358421325675,1
48,-17,181,13.891308784484865,-36.386329650878906,4.23486328125,16,-37,-22,-4.493261814117432,10.35507869720459,3.7802734375,1
14,-40,-95,13.522851943969727,-28.27070426940918,3.4788086414337163,48,-22,1,-1.65087890625,10.565625190734863,1.8662109375,1
58,-18,-263,6.593945503234862,-16.058984756469727,-0.24882812798023224,2,9,23,-1.33984375,9.512890815734863,2.9763672351837163,1
76,18,-310,2.483496189117432,-5.105762004852295,-1.9906250238418581,-14,18,29,-2.306445360183716,7.2925782203674325,3.8664064407348633,1
31,28,-252,1.3541992902755735,1.024023413658142,-1.3302735090255735,0,5,21,-2.8519532680511475,6.665722846984862,3.751562595367432,1
51,44,-133,1.5743163824081419,4.536328315734863,-1.6748046875,4,-10,14,-3.1247069835662837,7.0341796875,2.890234470367432,1
11,37,23,0.7369140982627869,7.1729493141174325,-1.335058569908142,17,-22,9,-3.158203125,7.1490235328674325,2.9763672351837163,1
-79,5,214,-0.35888671875,6.1728515625,-1.4259766340255735,49,-31,0,-2.8280274868011475,7.6753907203674325,3.344824314117432,1
-130,-58,379,-2.124609470367432,-1.626953125,2.9285156726837163,63,-40,-11,-1.5408203601837158,9.699511528015137,2.574414014816284,1
56,-60,382,3.3113281726837163,-19.54736328125,4.469336032867432,50,-40,-15,-1.6652344465255735,11.130273818969727,2.009765625,1
52,-34,193,5.900097846984862,-24.399511337280273,5.139257907867432,64,-36,-2,-2.6126954555511475,12.44140625,2.603125095367432,1
7,-51,61,5.153613567352295,-18.116601943969727,3.9381837844848633,72,-34,28,-2.210742235183716,11.46044921875,1.971484422683716,1
54,-30,7,3.560156345367432,-10.445996284484863,2.435644626617432,63,-26,57,-1.263281226158142,10.747461318969727,0.8900390863418579,1
108,-7,-8,2.234668016433716,-7.3021483421325675,0.9713867306709291,58,-14,68,0.26318359375,11.249902725219727,-0.655566394329071,1
115,-5,33,1.5695313215255735,-5.8809571266174325,1.052734375,38,6,79,0.9761719107627868,11.31689453125,-1.5168945789337158,1
80,-2,71,1.344628930091858,-5.971875190734862,2.0624024868011475,48,28,93,1.60302734375,11.345605850219727,-1.6700195074081419,1
26,1,92,0.7704101800918579,-6.450390815734862,3.823339939117432,55,42,106,3.0768554210662837,10.273730278015137,-2.48828125,1
-28,-8,122,0.50244140625,-7.84765625,4.33056640625,46,60,123,3.7802734375,11.039355278015137,-2.8806641101837163,1
-6,3,124,0.607714831829071,-9.991406440734863,5.6991209983825675,22,88,149,4.694238185882568,11.321680068969727,-3.3352539539337163,1
21,25,100,0.27753907442092896,-11.07763671875,6.5125975608825675,9,116,183,5.7134766578674325,10.441210746765137,-3.0720703601837163,1
-16,9,81,-0.24882812798023224,-11.680566787719727,5.565136909484863,16,124,201,6.258984565734862,9.120508193969727,-2.5361328125,1
-3,-3,53,-0.5790039300918579,-12.450976371765135,4.76123046875,-3,117,216,6.4551758766174325,7.72802734375,-1.07666015625,1
-11,-27,29,-1.2297852039337158,-11.560937881469727,4.445410251617432,23,95,204,6.986328125,4.718163967132568,0.01914062537252903,1
-25,-48,15,-1.3541992902755735,-9.962695121765137,3.75634765625,38,80,184,6.2015624046325675,3.5458009243011475,1.435546875,1
-24,-57,-2,-1.3063477277755735,-9.201855659484863,3.7659180164337163,52,56,142,5.871387004852295,-0.287109375,1.79443359375,1
-11,-54,-11,-1.3972656726837158,-8.326171875,3.8376953601837163,99,24,72,5.115332126617432,-2.89501953125,1.167578101158142,1
-18,-55,5,-2.2059571743011475,-8.383593559265138,3.785058736801148,106,-18,-21,3.8185548782348633,-2.6844727993011475,0.4498046934604645,1
-31,-61,14,-1.885351657867432,-8.06298828125,3.608007907867432,118,-57,-128,1.5982421636581419,-2.94287109375,-0.69384765625,1
-54,-65,11,-1.3876953125,-7.809375286102295,2.842382907867432,131,-80,-240,-1.4211914539337158,-0.7082031369209291,-1.79443359375,1
71,-124,7,-3.3639647960662837,0.0,2.459570407867432,96,-80,-334,-3.177343845367432,2.598339796066284,-2.27294921875,1
24,-69,5,-2.9524414539337163,10.11582088470459,2.6844727993011475,59,-56,-393,-2.6366212368011475,10.728320121765137,-0.3349609375,1
22,-22,21,-0.4498046934604645,-12.809863090515135,1.4211914539337158,-39,-56,-319,-5.512500286102295,30.05078125,-3.7228517532348633,1
35,-2,32,-1.081445336341858,-13.025195121765135,0.5263671875,52,-51,-33,-2.4452149868011475,38.10419845581055,-5.5986328125,1
-8,14,17,-0.25361329317092896,-10.85752010345459,1.0048828125,-12,4,200,0.6507812738418579,26.29443359375,-3.7898437976837163,1
-20,29,1,-0.9043945670127868,-10.316797256469727,2.818457126617432,-56,39,302,1.02880859375,14.04443359375,-2.043261766433716,1
18,24,312,0.15312500298023224,0.3828125,2.761035203933716,-94,52,316,0.15312500298023224,3.7228517532348633,-1.435546875,1
45,27,-7,-2.186816453933716,-7.2925782203674325,3.89990234375,-20,51,252,0.684277355670929,-2.8519532680511475,-1.60302734375,1
1,0,-3,-1.7322266101837158,-6.182422161102295,3.2204101085662837,-8,49,137,2.406933546066284,-5.517285346984863,-1.287207007408142,1
-31,-16,17,-1.0862305164337158,-7.857226848602295,2.406933546066284,22,17,-24,2.1581056118011475,-7.2447266578674325,-1.0192383527755735,1
-14,-12,10,-0.9474609494209291,-8.91953182220459,3.3543946743011475,75,-28,-181,-0.07656250149011612,-4.722949504852295,-0.287109375,1
0,-7,5,-1.4786132574081419,-9.73779296875,3.512304782867432,75,-83,-322,-1.3063477277755735,0.10048828274011612,1.0670899152755735,1
-48,-12,19,-1.143652319908142,-11.450879096984865,1.5791015625,-1,-128,-421,-5.5986328125,15.872364044189453,0.3828125,1
-84,2,14,-1.6365234851837158,-12.948633193969727,1.50732421875,-31,-113,-210,-11.068066596984863,36.08964920043945,-2.789746046066284,1
-41,27,-1,-1.7657226324081419,-11.16855525970459,1.60302734375,57,-118,60,-2.32080078125,24.021484375,-2.186816453933716,1
1,53,-10,-1.8231445550918581,-9.752148628234863,0.8039062619209291,-30,-113,121,-0.5072265863418579,10.891016006469727,-0.6220703125,1
10,62,-20,-1.5838867425918581,-10.02490234375,0.516796886920929,-97,-98,83,0.31103515625,4.670312404632568,-2.0863282680511475,1
23,59,-21,-1.406835913658142,-10.249804496765137,-0.2344726622104645,-114,-81,7,1.320703148841858,2.41650390625,-3.0625,1
18,47,-20,-0.9043945670127868,-9.814355850219727,-0.7991210818290709,-94,-54,-70,1.909277439117432,2.593554735183716,-2.7562501430511475,1
7,39,-18,-0.2823242247104645,-9.82871150970459,-1.45947265625,-53,-32,-142,1.263281226158142,5.43115234375,-2.292089939117432,1
-1,40,-21,-0.03828125074505806,-9.225781440734863,-1.4929687976837158,-65,-4,-169,-0.05742187798023224,9.7138671875,-0.4498046934604645,1
-20,40,-27,-0.10527344048023224,-9.66123104095459,-1.368554711341858,-40,4,-159,-1.74658203125,10.28330135345459,2.091113328933716,1
-4,35,-38,-0.3780273497104645,-11.31210994720459,-0.22968751192092896,-4,-1,-132,-3.440527439117432,10.8623046875,2.024121046066284,1
-11,8,-81,-1.65087890625,-13.484570503234865,1.8087891340255735,100,-8,-87,-4.679883003234863,11.962890625,2.761035203933716,1
-44,-29,-148,-1.804003953933716,-16.173828125,1.1340820789337158,49,-6,-39,-5.134472846984863,15.422558784484865,1.287207007408142,1
-66,-42,-220,0.961816430091858,-18.18359375,2.713183641433716,-15,7,0,-3.976464986801148,12.48447322845459,0.8039062619209291,1
-40,-16,-273,3.25390625,-14.9775390625,1.851855516433716,-34,16,10,-2.9189453125,11.230761528015137,0.50244140625,1
-22,22,-292,3.7946290969848633,-11.058496475219727,1.406835913658142,-82,14,11,-2.5361328125,10.101465225219727,0.5263671875,1
30,51,-292,3.2108399868011475,-6.81884765625,0.08134765923023224,-78,5,17,-2.2298829555511475,8.378808975219728,1.0431641340255735,1
48,65,-266,3.6510741710662837,-2.3973634243011475,-0.78955078125,-39,-10,14,-2.7323243618011475,7.431347846984862,1.5408203601837158,1
22,63,-202,3.966894626617432,1.885351657867432,-0.861328125,-19,-24,5,-3.1964843273162837,8.072558403015138,1.4690430164337158,1
-25,52,-100,4.115234375,5.057910442352295,-0.8278320431709291,-11,-41,-6,-4.096093654632568,7.981640815734862,1.5743163824081419,1
-64,34,11,3.6223633289337163,6.2254881858825675,-0.5263671875,22,-51,-14,-3.880761861801148,7.4169921875,1.406835913658142,1
-108,12,141,1.7705078125,5.345019817352295,-1.827929735183716,27,-35,-12,-3.713281393051148,7.48876953125,1.4929687976837158,1
-160,-8,270,-0.39238283038139343,2.0576171875,-2.296875,2,-28,-14,-3.4309570789337163,8.220898628234862,2.009765625,1
-155,-11,366,-2.0863282680511475,-3.296972751617432,-1.885351657867432,-6,-30,-4,-3.2204101085662837,8.196972846984862,2.531347751617432,1
-74,16,371,1.7800781726837158,-17.906055450439453,1.7322266101837158,18,-31,-7,-2.622265577316284,9.35019588470459,1.8805664777755735,1
-5,41,156,6.3451170921325675,-36.147071838378906,5.6416993141174325,15,-17,-18,-3.976464986801148,11.919824600219727,1.3302735090255735,1
0,-22,-104,7.44091796875,-29.974220275878906,6.1776366233825675,25,-9,6,-2.737109422683716,11.417383193969727,2.473925828933716,1
38,-41,-259,3.3831055164337163,-15.91064453125,2.459570407867432,46,-3,35,-1.9188476800918581,10.972363471984863,2.311230421066284,1
85,-12,-291,1.22021484375,-5.871387004852295,-0.7321289181709291,-5,10,41,-2.3973634243011475,9.25449275970459,0.95703125,1
96,6,-227,1.0048828125,0.9235351681709291,-1.6125977039337158,-21,26,36,-3.1151368618011475,8.0869140625,2.043261766433716,1
47,16,-96,0.64599609375,5.316308498382568,-2.9715821743011475,-17,34,28,-3.584082126617432,6.928906440734862,2.555273532867432,1
-14,3,75,0.10527344048023224,5.81396484375,-2.378222703933716,8,22,22,-3.1151368618011475,6.8954100608825675,3.0290038585662837,1
-33,-32,251,-0.02392578125,2.483496189117432,-1.1340820789337158,22,9,10,-2.172461032867432,8.933886528015137,3.3831055164337163,1
-2,-57,357,2.0576171875,-11.307324409484865,0.5072265863418579,15,-6,7,-1.8662109375,11.962890625,2.641406297683716,1
60,-28,218,5.7708983421325675,-26.46669960021973,4.158300876617432,43,-18,28,-2.574414014816284,12.302637100219727,2.186816453933716,1
-1,-76,31,7.737597942352295,-20.260351181030273,5.67041015625,63,-22,59,-1.6891602277755735,11.895898818969727,0.5263671875,1
19,-87,-28,5.93359375,-10.278515815734863,3.0290038585662837,60,-16,79,-0.7799804806709291,10.35986328125,-0.22968751192092896,1
45,-62,-16,4.1630859375,-6.4551758766174325,1.263281226158142,56,-9,82,0.8804687857627869,9.54638671875,-1.5264648199081419,1
62,-24,-3,4.488476753234863,-5.163183689117432,-0.095703125,27,0,78,0.7464843988418579,9.800000190734863,-1.7705078125,1
70,1,36,4.651172161102295,-6.8475584983825675,1.31591796875,32,12,80,1.311132788658142,9.73779296875,-1.93798828125,1
79,12,48,4.392773628234863,-7.8428711891174325,2.4452149868011475,29,25,83,1.9762696027755735,10.010546684265137,-2.454785108566284,1
42,12,64,3.5888671875,-8.8525390625,2.339941501617432,37,40,93,3.3065431118011475,10.489062309265137,-2.641406297683716,1
36,13,60,2.9955079555511475,-8.460156440734862,2.9715821743011475,43,55,124,4.694238185882568,10.69003963470459,-2.583984375,1
21,16,72,3.0194337368011475,-9.240137100219727,3.0625,68,69,154,6.5843749046325675,11.058496475219727,-3.8855469226837163,1
56,47,69,2.4212892055511475,-10.21630859375,4.206152439117432,3,94,185,6.737500190734862,9.99619197845459,-3.296972751617432,1
19,36,60,1.7896484136581419,-9.11572265625,3.9860353469848633,-26,104,204,6.278125286102295,7.330859661102295,-2.17724609375,1
-2,28,51,1.0910156965255735,-9.78085994720459,4.359277248382568,-2,89,192,7.1107420921325675,4.9765625,-1.3302735090255735,1
0,11,44,1.1149414777755735,-9.866991996765137,4.387988567352295,2,69,172,7.000683784484862,3.713281393051148,-0.22968751192092896,1
-25,-17,31,0.45458984375,-9.273633003234863,4.18701171875,38,55,138,6.48388671875,0.39716798067092896,0.6747070550918579,1
-50,-35,38,0.01914062537252903,-9.4267578125,3.249121189117432,70,39,63,5.732617378234862,-2.7083985805511475,0.2823242247104645,1
-44,-43,18,-0.88525390625,-9.9052734375,2.9285156726837163,111,18,-43,4.655957221984863,-3.89990234375,-1.095800757408142,1
-43,-54,21,-1.287207007408142,-9.311914443969727,2.8758790493011475,151,0,-160,1.827929735183716,-2.3495118618011475,-1.947558641433716,1
-47,-58,24,-1.0048828125,-8.34531307220459,3.0050780773162837,174,-24,-271,-2.268164157867432,-0.59814453125,-1.995410203933716,1
-39,-59,17,-0.564648449420929,-8.900390625,3.03857421875,120,-58,-341,-4.225293159484863,6.29248046875,0.29667970538139343,1
-5,-52,0,-0.2823242247104645,-11.02500057220459,2.507421970367432,50,-74,-319,-2.497851610183716,17.00166130065918,-0.7847656607627869,1
24,-43,17,-0.2823242247104645,-13.27402400970459,0.93310546875,7,-73,-148,-1.215429663658142,34.323925018310554,-5.995800971984862,1
25,-32,19,-0.4498046934604645,-12.8720703125,0.2392578125,48,-29,85,2.866308689117432,31.66337966918945,-6.86669921875,1
-25,-22,3,0.636425793170929,-10.76181697845459,1.071874976158142,-47,30,239,2.7323243618011475,19.11669921875,-4.230078220367432,1
-99,49,288,0.01435546949505806,9.58945369720459,1.2537109851837158,-71,59,292,2.4452149868011475,9.25927734375,-2.8998048305511475,1
-6,14,-16,0.40673828125,-8.986523628234863,1.6891602277755735,-70,65,272,2.1341798305511475,0.9235351681709291,-1.4881836175918581,1
9,25,-15,-0.3828125,-7.9481449127197275,2.12939453125,-24,66,193,2.473925828933716,-3.464453220367432,-1.69873046875,1
-4,12,-2,-0.6220703125,-7.2255859375,1.6891602277755735,-24,55,66,2.842382907867432,-7.46484375,-0.516796886920929,1
-1,7,7,-0.19619141519069672,-8.077343940734862,1.7370117902755735,48,19,-94,1.50732421875,-8.354883193969728,-0.16269531846046448,1
7,4,4,-0.01914062537252903,-9.058300971984863,2.574414014816284,86,-38,-244,-1.201074242591858,-4.488476753234863,0.24882812798023224,1
-7,-7,13,0.37324219942092896,-10.512988090515137,2.263378858566284,80,-106,-369,-2.8280274868011475,2.8615233898162837,1.98583984375,1
-24,4,34,0.512011706829071,-12.22607421875,1.4929687976837158,-85,-145,-379,-6.5748047828674325,24.303808212280273,-3.1103515625,1
-24,21,35,-0.7751953005790709,-13.111328125,2.2777345180511475,3,-107,-161,-7.5557618141174325,30.07470703125,-2.378222703933716,1
3,35,21,-1.1149414777755735,-10.852734565734863,1.6795898675918581,58,-78,18,-1.5503906011581419,19.791406631469727,-1.947558641433716,1
24,42,-1,-0.937890648841858,-9.407617568969727,1.392480492591858,-12,-64,48,0.3062500059604645,9.579882621765137,-0.4593750238418579,1
-4,30,-13,-0.5933594107627869,-9.555956840515137,0.31103515625,-73,-57,31,0.3875976502895355,6.258984565734862,-0.7799804806709291,1
